400857,400858,CREDIT
400861,400861,DEBIT
400862,400864,CREDIT
400865,400865,DEBIT
400867,400867,DEBIT
400868,400868,CREDIT
400869,400869,DEBIT
400870,400874,CREDIT
400875,400879,DEBIT
400880,400880,CREDIT
400881,400881,DEBIT
400882,400885,CREDIT
400888,400888,DEBIT
400890,400896,DEBIT
400898,400899,CREDIT
400900,400901,DEBIT
400902,400907,CREDIT
400908,400910,DEBIT
400911,400913,CREDIT
400914,400914,DEBIT
400915,400915,CREDIT
400916,400916,DEBIT
400917,400917,CREDIT
400918,400921,DEBIT
400924,400924,DEBIT
400925,400927,CREDIT
400928,400928,DEBIT
400929,400931,CREDIT
400932,400932,DEBIT
400933,400934,CREDIT
400936,400936,DEBIT
400937,400944,CREDIT
400945,400945,DEBIT
400947,400947,CREDIT
400949,400954,CREDIT
400956,400960,CREDIT
400962,400965,CREDIT
400966,400968,DEBIT
400970,400970,CREDIT
400974,400974,DEBIT
400975,400975,CREDIT
400976,400976,DEBIT
400979,400980,CREDIT
400981,400984,DEBIT
400985,400987,CREDIT
400988,400988,DEBIT
400989,400990,CREDIT
400991,400991,DEBIT
400992,400994,CREDIT
400995,400995,DEBIT
400997,400999,DEBIT
401000,401004,CREDIT
401006,401007,CREDIT
401016,401016,CREDIT
401018,401019,CREDIT
401027,401027,CREDIT
401029,401029,CREDIT
401033,401033,CREDIT
401036,401036,CREDIT
401039,401039,CREDIT
401041,401041,CREDIT
401044,401045,CREDIT
401049,401049,CREDIT
401053,401054,CREDIT
401056,401056,CREDIT
401060,401061,CREDIT
401064,401064,CREDIT
401067,401067,CREDIT
401069,401070,CREDIT
401074,401074,CREDIT
401079,401079,CREDIT
401083,401083,CREDIT
401089,401089,CREDIT
401094,401094,CREDIT
401097,401098,CREDIT
401100,401104,CREDIT
401105,401107,DEBIT
401108,401109,CREDIT
401110,401111,DEBIT
401112,401112,CREDIT
401113,401113,DEBIT
401114,401118,CREDIT
401119,401119,DEBIT
401120,401126,CREDIT
401127,401129,DEBIT
401130,401136,CREDIT
401138,401139,DEBIT
401140,401140,CREDIT
401141,401143,DEBIT
401144,401148,CREDIT
401149,401156,DEBIT
401157,401157,CREDIT
401158,401158,DEBIT
401159,401159,CREDIT
401160,401161,DEBIT
401164,401164,DEBIT
401165,401168,CREDIT
401169,401171,DEBIT
401172,401173,CREDIT
401174,401177,DEBIT
401178,401179,CREDIT
401180,401184,DEBIT
401185,401185,CREDIT
401187,401188,DEBIT
401189,401189,CREDIT
401190,401190,DEBIT
401191,401191,CREDIT
401192,401192,DEBIT
401193,401193,CREDIT
401194,401199,DEBIT
401200,401203,CREDIT
401206,401206,CREDIT
401209,401211,CREDIT
401213,401213,CREDIT
401216,401216,CREDIT
401223,401223,CREDIT
401226,401226,CREDIT
401229,401230,CREDIT
401235,401235,CREDIT
401238,401238,CREDIT
401244,401245,CREDIT
401247,401249,CREDIT
401251,401251,CREDIT
401253,401253,CREDIT
401256,401256,CREDIT
401260,401260,CREDIT
401264,401264,CREDIT
401266,401267,CREDIT
401269,401269,CREDIT
401271,401271,CREDIT
401275,401278,CREDIT
401281,401281,CREDIT
401286,401287,CREDIT
401291,401291,CREDIT
401294,401294,CREDIT
401298,401298,CREDIT
401299,401305,DEBIT
401306,401306,CREDIT
401307,401307,DEBIT
401309,401310,CREDIT
401312,401314,DEBIT
401315,401315,CREDIT
401317,401317,CREDIT
401321,401322,CREDIT
401324,401324,CREDIT
401325,401325,DEBIT
401327,401327,DEBIT
401328,401329,CREDIT
401330,401333,DEBIT
401335,401337,CREDIT
401338,401338,DEBIT
401339,401339,CREDIT
401340,401340,DEBIT
401341,401341,CREDIT
401343,401344,CREDIT
401347,401347,DEBIT
401348,401348,CREDIT
401350,401350,DEBIT
401351,401353,CREDIT
401354,401357,DEBIT
401358,401358,CREDIT
401360,401361,DEBIT
401362,401362,CREDIT
401363,401363,DEBIT
401366,401366,DEBIT
401368,401369,DEBIT
401370,401370,CREDIT
401373,401374,CREDIT
401376,401376,DEBIT
401377,401377,CREDIT
401378,401381,DEBIT
401384,401387,CREDIT
401388,401390,DEBIT
401391,401392,CREDIT
401394,401395,CREDIT
401397,401397,DEBIT
401398,401398,CREDIT
401405,401405,CREDIT
401410,401410,CREDIT
401412,401412,CREDIT
401415,401416,CREDIT
401423,401424,CREDIT
401440,401441,CREDIT
401444,401444,CREDIT
401451,401451,CREDIT
401457,401457,CREDIT
401460,401461,CREDIT
401470,401470,CREDIT
401472,401472,CREDIT
401474,401474,CREDIT
401476,401476,CREDIT
401481,401482,CREDIT
401488,401488,CREDIT
401490,401490,CREDIT
401492,401493,CREDIT
401496,401497,CREDIT
401501,401502,CREDIT
401505,401505,CREDIT
401507,401507,DEBIT
401508,401508,CREDIT
401514,401514,CREDIT
401519,401519,CREDIT
401521,401524,DEBIT
401526,401526,CREDIT
401529,401530,CREDIT
401531,401531,DEBIT
401532,401532,CREDIT
401535,401539,DEBIT
401540,401541,CREDIT
401542,401543,DEBIT
401545,401545,DEBIT
401547,401547,CREDIT
401548,401548,DEBIT
401549,401549,CREDIT
401551,401551,CREDIT
401555,401556,CREDIT
401559,401559,CREDIT
401562,401563,CREDIT
401565,401565,CREDIT
401570,401571,CREDIT
401573,401573,CREDIT
401581,401581,CREDIT
401583,401584,CREDIT
401586,401586,CREDIT
401588,401589,CREDIT
401591,401592,CREDIT
401595,401597,CREDIT
401600,401605,CREDIT
401607,401607,CREDIT
401609,401609,DEBIT
401610,401613,CREDIT
401614,401614,DEBIT
401615,401616,CREDIT
401617,401617,DEBIT
401618,401619,CREDIT
401620,401622,DEBIT
401623,401623,CREDIT
401624,401629,DEBIT
401630,401632,CREDIT
401633,401634,DEBIT
401635,401643,CREDIT
401644,401645,DEBIT
401646,401646,CREDIT
401647,401647,DEBIT
401648,401654,CREDIT
401655,401661,DEBIT
401662,401665,CREDIT
401666,401666,DEBIT
401667,401669,CREDIT
401670,401674,DEBIT
401675,401676,CREDIT
401677,401677,DEBIT
401678,401679,CREDIT
401680,401680,DEBIT
401681,401690,CREDIT
401691,401691,DEBIT
401692,401696,CREDIT
401697,401699,DEBIT
401700,401704,CREDIT
401705,401716,DEBIT
401717,401718,CREDIT
401719,401719,DEBIT
401720,401725,CREDIT
401726,401727,DEBIT
401728,401728,CREDIT
401729,401730,DEBIT
401731,401732,CREDIT
401733,401734,DEBIT
401735,401736,CREDIT
401738,401740,DEBIT
401741,401741,CREDIT
401742,401743,DEBIT
401744,401748,CREDIT
401750,401751,DEBIT
401752,401752,CREDIT
401754,401760,DEBIT
401761,401761,CREDIT
401762,401762,DEBIT
401763,401763,CREDIT
401764,401764,DEBIT
401765,401766,CREDIT
401767,401767,DEBIT
401768,401771,CREDIT
401773,401775,DEBIT
401776,401776,CREDIT
401777,401777,DEBIT
401778,401778,CREDIT
401780,401780,DEBIT
401781,401781,CREDIT
401783,401785,DEBIT
401787,401794,CREDIT
401795,401795,DEBIT
401796,401800,CREDIT
401801,401803,DEBIT
401804,401804,CREDIT
401805,401809,DEBIT
401810,401811,CREDIT
401812,401812,DEBIT
401813,401813,CREDIT
401814,401815,DEBIT
401817,401817,CREDIT
401819,401819,DEBIT
401820,401820,CREDIT
401821,401821,DEBIT
401823,401823,CREDIT
401825,401828,DEBIT
401829,401829,CREDIT
401831,401831,DEBIT
401832,401832,CREDIT
401833,401834,DEBIT
401835,401835,CREDIT
401836,401838,DEBIT
401840,401841,CREDIT
401842,401843,DEBIT
401844,401844,CREDIT
401845,401845,DEBIT
401847,401847,DEBIT
401848,401852,CREDIT
401853,401854,DEBIT
401856,401856,CREDIT
401857,401858,DEBIT
401860,401861,CREDIT
401862,401865,DEBIT
401866,401868,CREDIT
401870,401872,DEBIT
401873,401873,CREDIT
401874,401874,DEBIT
401875,401876,CREDIT
401878,401886,CREDIT
401887,401893,DEBIT
401894,401896,CREDIT
401897,401898,DEBIT
401900,401900,DEBIT
401901,401903,CREDIT
401904,401907,DEBIT
401908,401908,CREDIT
401909,401909,DEBIT
401910,401910,CREDIT
401915,401917,CREDIT
401919,401919,DEBIT
401922,401922,CREDIT
401923,401926,DEBIT
401927,401927,CREDIT
401931,401931,CREDIT
401933,401935,CREDIT
401937,401937,CREDIT
401939,401939,DEBIT
401940,401942,CREDIT
401943,401944,DEBIT
401946,401948,DEBIT
401951,401951,CREDIT
401954,401954,CREDIT
401957,401959,DEBIT
401960,401960,CREDIT
401962,401962,CREDIT
401963,401966,DEBIT
401967,401968,CREDIT
401969,401969,DEBIT
401970,401970,CREDIT
401971,401974,DEBIT
401975,401978,CREDIT
401979,401980,DEBIT
401981,401981,CREDIT
401982,401982,DEBIT
401983,401985,CREDIT
401986,401987,DEBIT
401988,401989,CREDIT
401990,401991,DEBIT
401993,401995,DEBIT
401996,401996,CREDIT
401997,401997,DEBIT
401998,401998,CREDIT
401999,401999,DEBIT
402002,402002,DEBIT
402004,402005,DEBIT
402006,402007,CREDIT
402008,402011,DEBIT
402012,402012,CREDIT
402016,402020,DEBIT
402021,402024,CREDIT
402025,402025,DEBIT
402026,402026,CREDIT
402027,402027,DEBIT
402029,402029,CREDIT
402030,402032,DEBIT
402033,402038,CREDIT
402040,402040,DEBIT
402041,402044,CREDIT
402045,402045,DEBIT
402046,402046,CREDIT
402047,402050,DEBIT
402053,402053,CREDIT
402055,402055,DEBIT
402057,402058,CREDIT
402059,402066,DEBIT
402068,402068,DEBIT
402070,402073,DEBIT
402074,402076,CREDIT
402078,402079,DEBIT
402080,402080,CREDIT
402081,402081,DEBIT
402082,402083,CREDIT
402084,402084,DEBIT
402085,402085,CREDIT
402086,402087,DEBIT
402088,402088,CREDIT
402089,402091,DEBIT
402092,402092,CREDIT
402094,402095,DEBIT
402096,402096,CREDIT
402098,402099,DEBIT
402100,402102,CREDIT
402103,402103,DEBIT
402105,402108,CREDIT
402109,402111,DEBIT
402112,402112,CREDIT
402113,402115,DEBIT
402116,402116,CREDIT
402117,402117,DEBIT
402118,402118,CREDIT
402122,402123,DEBIT
402125,402127,DEBIT
402128,402129,CREDIT
402130,402130,DEBIT
402131,402132,CREDIT
402133,402138,DEBIT
402139,402139,CREDIT
402140,402143,DEBIT
402145,402145,CREDIT
402147,402147,CREDIT
402149,402150,CREDIT
402152,402152,CREDIT
402154,402158,DEBIT
402160,402160,CREDIT
402162,402162,CREDIT
402163,402165,DEBIT
402166,402169,CREDIT
402170,402180,DEBIT
402182,402182,DEBIT
402183,402186,CREDIT
402187,402188,DEBIT
402189,402189,CREDIT
402190,402192,DEBIT
402193,402193,CREDIT
402194,402194,DEBIT
402195,402199,CREDIT
402200,402204,DEBIT
402205,402205,CREDIT
402207,402209,CREDIT
402210,402220,DEBIT
402221,402222,CREDIT
402223,402232,DEBIT
402234,402263,DEBIT
402264,402264,CREDIT
402265,402265,DEBIT
402266,402266,CREDIT
402267,402271,DEBIT
402273,402274,DEBIT
402275,402278,CREDIT
402279,402279,DEBIT
402280,402280,CREDIT
402281,402284,DEBIT
402285,402285,CREDIT
402286,402286,DEBIT
402289,402290,CREDIT
402291,402293,DEBIT
402294,402303,CREDIT
402304,402304,DEBIT
402305,402305,CREDIT
402306,402306,DEBIT
402307,402310,CREDIT
402311,402313,DEBIT
402314,402314,CREDIT
402315,402316,DEBIT
402317,402318,CREDIT
402319,402323,DEBIT
402324,402324,CREDIT
402326,402332,DEBIT
402333,402334,CREDIT
402336,402336,DEBIT
402337,402337,CREDIT
402339,402339,CREDIT
402340,402340,DEBIT
402341,402343,CREDIT
402349,402350,CREDIT
402351,402354,DEBIT
402355,402359,CREDIT
402360,402361,DEBIT
402362,402362,CREDIT
402363,402363,DEBIT
402364,402364,CREDIT
402365,402367,DEBIT
402368,402369,CREDIT
402370,402372,DEBIT
402373,402373,CREDIT
402374,402374,DEBIT
402375,402375,CREDIT
402376,402380,DEBIT
402381,402381,CREDIT
402382,402382,DEBIT
402383,402383,CREDIT
402385,402386,CREDIT
402388,402389,DEBIT
402391,402391,CREDIT
402393,402393,CREDIT
402395,402397,CREDIT
402399,402400,CREDIT
402401,402401,DEBIT
402402,402403,CREDIT
402408,402411,CREDIT
402412,402412,DEBIT
402413,402413,CREDIT
402414,402419,DEBIT
402420,402426,CREDIT
402427,402427,DEBIT
402428,402429,CREDIT
402430,402430,DEBIT
402431,402437,CREDIT
402439,402439,CREDIT
402441,402456,CREDIT
402457,402457,DEBIT
402458,402460,CREDIT
402461,402465,DEBIT
402466,402466,CREDIT
402467,402468,DEBIT
402469,402469,CREDIT
402470,402473,DEBIT
402475,402475,CREDIT
402476,402476,DEBIT
402477,402477,CREDIT
402479,402479,CREDIT
402480,402481,DEBIT
402483,402483,CREDIT
402484,402484,DEBIT
402486,402486,CREDIT
402488,402488,CREDIT
402490,402493,DEBIT
402494,402496,CREDIT
402498,402498,CREDIT
402499,402501,DEBIT
402502,402506,CREDIT
402508,402508,DEBIT
402509,402509,CREDIT
402511,402517,CREDIT
402519,402520,CREDIT
402522,402524,CREDIT
402525,402525,DEBIT
402526,402527,CREDIT
402528,402528,DEBIT
402530,402530,CREDIT
402532,402533,CREDIT
402534,402534,DEBIT
402536,402543,CREDIT
402544,402544,DEBIT
402546,402547,CREDIT
402548,402548,DEBIT
402549,402549,CREDIT
402551,402551,DEBIT
402553,402556,CREDIT
402557,402557,DEBIT
402558,402558,CREDIT
402559,402559,DEBIT
402560,402561,CREDIT
402562,402562,DEBIT
402563,402564,CREDIT
402565,402565,DEBIT
402567,402567,CREDIT
402572,402572,CREDIT
402574,402574,CREDIT
402578,402578,DEBIT
402580,402582,CREDIT
402583,402583,DEBIT
402584,402585,CREDIT
402586,402586,DEBIT
402589,402590,CREDIT
402591,402591,DEBIT
402592,402592,CREDIT
402593,402593,DEBIT
402595,402596,CREDIT
402600,402600,DEBIT
402601,402601,CREDIT
402602,402602,DEBIT
402603,402605,CREDIT
402607,402608,CREDIT
402611,402611,DEBIT
402614,402614,CREDIT
402616,402616,DEBIT
402619,402619,CREDIT
402620,402620,DEBIT
402621,402621,CREDIT
402622,402626,DEBIT
402629,402630,CREDIT
402631,402633,DEBIT
402634,402634,CREDIT
402635,402636,DEBIT
402637,402637,CREDIT
402639,402644,DEBIT
402648,402648,CREDIT
402650,402650,CREDIT
402652,402654,DEBIT
402656,402656,CREDIT
402657,402658,DEBIT
402660,402661,CREDIT
402666,402668,DEBIT
402669,402669,CREDIT
402670,402671,DEBIT
402672,402674,CREDIT
402675,402677,DEBIT
402678,402678,CREDIT
402679,402679,DEBIT
402680,402682,CREDIT
402683,402684,DEBIT
402686,402686,CREDIT
402692,402696,CREDIT
402698,402698,DEBIT
402699,402700,CREDIT
402701,402701,DEBIT
402702,402702,CREDIT
402703,402705,DEBIT
402706,402707,CREDIT
402709,402710,CREDIT
402711,402713,DEBIT
402715,402719,DEBIT
402720,402723,CREDIT
402724,402724,DEBIT
402725,402725,CREDIT
402727,402729,DEBIT
402730,402730,CREDIT
